,Start Time,End Time,Speaker,Transcription,Confidence
0,8.012843750000002,11.084093750000001,SPEAKER_01,THANK YOU FOR CALLING NI SON MY NAME IS LAWREN CAN I HAVE YOUR NAME,0.9470968842506409
1,11.47221875,12.88971875,SPEAKER_00,HEM  NAME IS JOHN SMITH,0.9054352045059204
2,13.98659375,15.488468750000003,SPEAKER_01,THANK YOU JOHN HOW CAN I HELP YOU,0.9679948091506958
3,15.859718750000003,20.247218750000002,SPEAKER_00,I WAS JUST CALLING ABOUT TO SEE HOW MUCH IT WOULD COST TO UPDATE THE MAP IN MY CAR,0.9645881652832031
4,20.58471875,23.89221875,SPEAKER_01,I'D BE HAPPY TO HELP YOU WITH THAT STATE DID YOU RECEIVE A MAILOR FROM A,0.942261278629303
5,23.95971875,26.305343750000002,SPEAKER_00,I DID AH DENI THE CUSTWER NUMBER,0.918083667755127
6,26.47409375,27.11534375,SPEAKER_01,DISPLAY,0.8919127583503723
7,27.351593750000003,30.32159375,SPEAKER_00,HO KET IT'S ONE FIVE TWO FOUR THREE,0.9543478488922119
8,30.81096875,33.46034375,SPEAKER_01,THANK YOU AND THE YEARMAKIN MODEL OF YOUR VEHICLE,0.932131290435791
9,33.62909375,36.970343750000005,SPEAKER_00,HERE I HAVE A TWO THOUSAND NINE NISON ALTAMA,0.9616132974624634
10,37.44284375,38.337218750000005,SPEAKER_01,O NIF GUARD,0.8742179870605469
11,38.69159375,40.41284375,SPEAKER_00,YA THANKYEE WE WERE ALAN JOY,0.8450232744216919
12,40.10909375,40.22721875,SPEAKER_01,,0.0
13,41.10471875,46.470968750000004,SPEAKER_01,MAY I THINK I FOUND YOUR PROFILE HERE CAN I HAVE YOU VERIFY YOUR ADDRESS AND PHON NUMBER PLEASE,0.9643882513046265
14,46.555343750000006,53.507843750000006,SPEAKER_00,YES EM IT'S TWELVE FIFTY FIVE NORTH RESEARCH WAY THAT'S AN ORUM UTA EIGHT FOUR GERRO NINETY SEVEN,0.9556319117546082
15,53.91284375,58.03034375,SPEAKER_00,AND MY FOE NUMBER IS AZAR O ONE FOR THREE ONE ONE THOUSAND,0.9420721530914307
16,58.40159375,60.35909375000001,SPEAKER_01,THANKS JOHN I LOCATED YOUR INFORMATION,0.961778461933136
17,60.74721875,71.61471875000001,SPEAKER_01,A THE NEWEST VERSION WE HAVE AVAILABLE FOR YOUR VEHICLE IS VERSION SEVEN POINT SEVEN WHICH WAS RELEASE  IN MARCH OF TWO THOUSAND TWELVE THE PRICE OF THE NEW MAP IS NINETY NINE DOLLARS PUSSIUMING ATACK,0.9525999426841736
18,72.22221875000001,74.21346875,SPEAKER_01,LET ME GO AHEAD AND SET UP THIS ORDER FOR YOU,0.9670270085334778
19,74.63534375,78.68534375,SPEAKER_00,AH WELL CAN WE WAGES A SECOND I AM NOT REALLY SURE IF I CAN AFFORD IT RIGHT NOW,0.9468204975128174
20,79.34346875,83.05596875,SPEAKER_01,ALL RIGHT WHILL HERE ARE A FEW REASONS TO CONSIDER PURCHASING TO DAY,0.9773662686347961
21,83.35971875,91.12221875,SPEAKER_01,AH IT LOOKS AS THOUGH YOU HAVEN'T UPDATED YOUR VEHICLE FOR THREE YEARS SO THAT WOULD BE THE EQUIVALENT OF GETTING THREE YEARS WORTH OF UPDATES FOR THE PRICE OF ONE,0.9688534736633301
22,91.24034375000001,91.89846875,SPEAKER_00,HO I'LL PLAY,0.9068313837051392
23,92.35409375,96.52221875000001,SPEAKER_01,IN ADDITION SPECIAL OFFERS LIKE THE CURRENT PROMOTION DON'T COME AROUND TOO OFTEN,0.9746479392051697
24,96.91034375000001,102.07409375,SPEAKER_01,I WOULD DEFINITELY RECOMMEND TAKING ADVANTAGE OF THE EXTRA FIFTY DOLLARS OFF BEFORE IT EXPIRES,0.9743597507476807
25,102.39471875000001,104.09909375000001,SPEAKER_00,YAB IT DOES SOUND PRETTY GOOD,0.9587184190750122
26,104.80784375,109.39784375,SPEAKER_01,I SET THIS ORDER UP FOR YOU NOW IT'LL SHIP OUT TO DAY AND FOR FIFTY DOLLARS LESS,0.9609817266464233
27,110.22471875000001,113.19471875,SPEAKER_01,DO YOU HAVE YOUR CREDITCART HANDY AND I CAN PLACE THE SORDER FOR YOU NOW,0.9318737387657166
28,113.68409375,116.55284375000001,SPEAKER_00,HERE LET'S YER LLYOU NOT LET'S LET'S GO HIIN USE YOR VISER,0.8553338646888733
29,117.56534375000001,118.34159375,SPEAKER_00,I NUMBER E,0.8835498690605164
